V1	V2
MA_10432869	4246
MA_768903	4246
MA_9211486	4244
MA_266379	4242
MA_10425937	4242
MA_9237236	4240
MA_252926	4240
MA_744791	4237
MA_10112792	4236
MA_8110037	4236
MA_637565	4235
MA_653418	4234
MA_9350642	4234
MA_8742296	4233
MA_493446	4233
MA_296063	4233
MA_10128304	4233
MA_909064	4232
MA_269071	4231
MA_8576095	4231
MA_7128555	4230
MA_10428883	4230
MA_917496	4230
MA_8715558	4230
MA_266190	4230
MA_519735	4230
MA_9988924	4228
MA_10429602	4227
MA_916416	4227
MA_7932540	4226
MA_455961	4226
MA_370446	4225
MA_8304522	4223
MA_10130674	4223
MA_645374	4223
MA_227089	4222
MA_9504485	4222
MA_10168128	4221
MA_7723455	4221
MA_916655	4221
MA_367054	4219
MA_738578	4219
MA_394592	4218
MA_357751	4217
MA_7240154	4217
MA_372659	4216
MA_516245	4213
MA_349894	4213
MA_316554	4213
MA_877103	4213
MA_10428437	4212
MA_7791024	4212
MA_904445	4210
MA_294730	4210
MA_8576373	4210
MA_853131	4207
MA_8501702	4203
MA_8501702	4203
MA_10435024	4202
MA_393193	4202
MA_510978	4201
MA_467461	4201
MA_337346	4201
MA_8110665	4201
MA_9568697	4201
MA_8430364	4200
MA_491983	4199
MA_8845192	4197
MA_920407	4197
MA_8845192	4197
MA_7598571	4197
MA_779426	4196
MA_10050138	4195
MA_9194696	4195
MA_241040	4195
MA_9277500	4195
MA_10293392	4194
MA_945059	4193
MA_7981058	4193
MA_8757309	4192
MA_8757309	4192
MA_10282934	4191
MA_10228123	4190
MA_369746	4189
MA_8705262	4189
MA_245107	4189
MA_765263	4189
MA_10181972	4187
MA_735748	4187
MA_794605	4186
MA_796567	4185
MA_892631	4185
MA_432009	4184
MA_283654	4184
MA_295355	4184
MA_10321423	4183
MA_584406	4182
MA_7671178	4182
MA_728008	4182
MA_7215221	4181
MA_10166369	4180
MA_10055697	4179
MA_9309156	4179
MA_365998	4178
MA_8898824	4178
MA_8629045	4177
MA_10425833	4177
MA_263734	4177
MA_590067	4176
MA_10292263	4176
MA_7281738	4176
MA_457974	4175
MA_557578	4174
MA_317640	4174
MA_8705039	4173
MA_9404139	4173
MA_1077543	4172
MA_596191	4170
MA_344977	4169
MA_865199	4168
MA_889503	4168
MA_842965	4168
MA_355142	4167
MA_10215031	4166
MA_877329	4159
MA_8495122	4159
MA_6881142	4159
MA_9132531	4157
MA_9103450	4157
MA_5496376	4157
MA_10061366	4156
MA_366520	4152
MA_855617	4152
MA_759445	4151
MA_295067	4151
MA_308255	4148
MA_9215327	4148
MA_852174	4148
MA_8627309	4145
MA_10433934	4145
MA_331662	4145
MA_272579	4145
MA_921512	4144
MA_546772	4144
MA_10434359	4144
MA_10434359	4144
MA_419570	4143
MA_245381	4143
MA_8421250	4142
MA_9476635	4140
MA_389761	4140
MA_6934770	4140
MA_10199196	4139
MA_948536	4138
MA_9462435	4137
MA_8876374	4136
MA_9392760	4134
MA_360719	4134
MA_9439525	4133
MA_8158336	4133
MA_10432067	4133
MA_10285164	4131
MA_863891	4131
MA_9161079	4131
MA_309480	4130
MA_9514701	4130
MA_8538384	4129
MA_9603585	4128
MA_8111663	4127
MA_10427688	4127
MA_223569	4127
MA_10047808	4126
MA_562525	4125
MA_320511	4124
MA_329883	4124
MA_8533545	4121
MA_10426976	4120
MA_787376	4120
MA_868216	4119
MA_8685342	4117
MA_729964	4115
MA_657308	4115
MA_8643420	4115
MA_10225866	4115
MA_737104	4114
MA_633012	4114
MA_886844	4114
MA_569055	4113
MA_773426	4112
MA_823242	4111
MA_10221445	4110
MA_7583070	4109
MA_9107031	4108
MA_665807	4107
MA_737390	4105
MA_602363	4104
MA_958082	4103
MA_8079170	4103
MA_10081922	4101
MA_8624159	4100
MA_9017051	4099
MA_8273259	4098
MA_522141	4097
MA_685612	4096
MA_10434349	4096
MA_10207043	4095
MA_9942812	4095
MA_10102299	4091
MA_10257427	4091
MA_10176550	4091
MA_9519739	4091
MA_941687	4090
MA_9514062	4089
MA_10261882	4087
MA_371854	4085
MA_431885	4085
MA_436312	4085
MA_9476975	4085
MA_7306066	4085
MA_10357321	4083
MA_10210482	4083
MA_9144819	4082
MA_895829	4082
MA_770004	4082
MA_766385	4082
MA_446637	4079
MA_373697	4079
MA_9184131	4079
MA_7113211	4078
MA_8140147	4077
MA_9766876	4077
MA_389750	4077
MA_563120	4074
MA_678675	4073
MA_10009403	4073
MA_10204561	4069
MA_7952537	4069
MA_10236282	4068
MA_808092	4068
MA_446388	4067
MA_817718	4066
MA_445508	4065
MA_10278470	4065
MA_10432711	4063
MA_6523421	4063
MA_558705	4063
MA_301811	4063
MA_9094901	4062
MA_10428412	4061
MA_8617253	4061
MA_918883	4059
MA_8123717	4059
MA_225195	4058
MA_8462057	4058
MA_478811	4057
MA_952271	4055
MA_8694626	4055
MA_7872249	4055
MA_916934	4054
MA_558146	4053
MA_747503	4052
MA_9978558	4052
MA_8744627	4051
MA_433332	4050
MA_357366	4050
MA_951466	4050
MA_8164514	4049
MA_300174	4046
MA_10146757	4045
MA_8768867	4044
MA_744816	4043
MA_594805	4042
MA_9003481	4042
MA_836349	4041
MA_9389691	4041
MA_10434995	4041
MA_803771	4040
MA_8367012	4039
MA_5937603	4036
MA_9526427	4034
MA_231533	4034
MA_959786	4032
MA_528977	4032
MA_9200551	4032
MA_510000	4031
MA_678103	4031
MA_9877005	4030
MA_10435038	4030
MA_9425947	4028
MA_8039093	4026
MA_10231938	4026
MA_8039093	4026
MA_898073	4025
MA_7701527	4024
MA_537528	4022
MA_10427340	4019
MA_8703192	4019
MA_377329	4018
MA_10038446	4017
MA_10432529	4017
MA_10266614	4016
MA_7322768	4016
MA_8837420	4015
MA_911375	4015
MA_10250540	4014
MA_10426391	4013
MA_8812705	4012
MA_857931	4012
MA_8543193	4012
MA_8599676	4010
MA_10161075	4010
MA_475182	4010
MA_9963699	4010
MA_531697	4010
MA_9453036	4010
MA_339960	4007
MA_879696	4007
MA_9603361	4006
MA_690423	4005
MA_7264146	4004
MA_8505059	4003
MA_734946	4003
MA_9308638	4002
MA_8884729	4000
MA_640312	4000
MA_764368	3998
MA_8412122	3996
MA_630888	3996
MA_8029127	3996
MA_949495	3992
MA_318739	3991
MA_7831789	3991
MA_744046	3990
MA_9399348	3988
MA_9399348	3988
MA_6839832	3987
MA_7227611	3986
MA_10435060	3986
MA_7769926	3986
MA_10435060	3986
MA_602116	3985
MA_6734230	3984
MA_9041808	3983
MA_10114059	3982
MA_866497	3982
MA_653463	3981
MA_9012432	3979
MA_351609	3978
MA_488451	3976
MA_10426132	3976
MA_257018	3973
MA_6481365	3971
MA_10211068	3970
MA_480203	3970
MA_332294	3970
MA_386267	3970
MA_9869580	3967
MA_9096270	3967
MA_554103	3967
MA_6652855	3965
MA_956933	3965
MA_225523	3964
MA_225523	3964
MA_401341	3964
MA_9421478	3962
MA_404614	3962
MA_9236818	3961
MA_905396	3961
MA_484389	3959
MA_488839	3958
MA_340194	3958
MA_9465198	3957
MA_752193	3956
MA_411685	3956
MA_803464	3955
MA_414724	3955
MA_489986	3954
MA_489986	3954
MA_8127227	3954
MA_617411	3954
MA_790384	3953
MA_7524852	3953
MA_8132115	3953
MA_7534729	3953
MA_8003980	3953
MA_5534020	3953
MA_7370787	3953
MA_933460	3953
MA_687328	3950
MA_10433908	3949
MA_6710836	3948
MA_7134463	3947
MA_8607972	3947
MA_8022386	3947
MA_360126	3946
MA_7219249	3946
MA_451936	3946
MA_685186	3946
MA_10186297	3945
MA_509248	3945
MA_910170	3944
MA_267888	3942
MA_7582485	3941
MA_713000	3941
MA_537171	3939
MA_9942509	3938
MA_557825	3938
MA_7943298	3937
MA_640918	3936
MA_9395071	3936
MA_9395071	3936
MA_698612	3935
MA_301070	3934
MA_8560105	3934
MA_359293	3934
MA_9349051	3933
MA_10257038	3933
MA_8981384	3932
MA_10426257	3932
MA_9484318	3932
MA_417766	3931
MA_417766	3931
MA_766924	3930
MA_533762	3930
MA_9398183	3929
MA_10205012	3928
MA_9992990	3928
MA_10057992	3927
MA_10435182	3926
MA_8321317	3926
MA_327596	3925
MA_601786	3925
MA_766254	3924
MA_7995569	3923
MA_598901	3922
MA_8445985	3922
MA_9418362	3922
MA_754881	3921
MA_10434706	3921
MA_666770	3920
MA_896284	3920
MA_356939	3919
MA_10205853	3917
MA_10435268	3917
MA_390634	3917
MA_7359504	3917
MA_10430255	3915
MA_9420107	3915
MA_465853	3915
MA_367286	3915
MA_9374357	3914
MA_751302	3913
MA_8825636	3911
MA_407297	3910
MA_791893	3909
MA_505608	3908
MA_355883	3907
MA_7518736	3907
MA_10132572	3906
MA_764890	3904
MA_8661298	3903
MA_622313	3903
MA_8262129	3901
MA_10201728	3901
MA_378405	3901
MA_925606	3901
MA_239669	3900
MA_9540745	3897
MA_10219382	3896
MA_10428428	3894
MA_10122110	3892
MA_474719	3891
MA_728192	3891
MA_7909094	3890
MA_8109731	3889
MA_579682	3889
MA_573180	3889
MA_299373	3889
MA_8460112	3886
MA_8464926	3885
MA_7252331	3885
MA_890633	3884
MA_716258	3882
MA_8912457	3882
MA_10045405	3882
MA_393917	3882
MA_10091665	3881
MA_959877	3881
MA_9360556	3880
MA_5875273	3879
MA_792631	3879
MA_8512631	3879
MA_7950315	3879
MA_8316925	3879
MA_10425775	3878
MA_9316262	3877
MA_10430776	3877
MA_10426299	3877
MA_6235200	3876
MA_8223397	3876
MA_6235200	3876
MA_315897	3875
MA_8843595	3873
MA_8669496	3873
MA_810297	3873
MA_865576	3872
MA_8609304	3870
MA_8029956	3868
MA_851092	3868
MA_10056684	3867
MA_224167	3867
MA_7261725	3867
MA_456498	3866
MA_9415113	3865
MA_568016	3864
MA_884815	3864
MA_8346961	3864
MA_929617	3864
MA_577946	3863
MA_7369810	3863
MA_384556	3861
MA_955393	3859
MA_593911	3856
MA_757402	3856
MA_917154	3856
MA_381955	3855
MA_9921212	3855
MA_514565	3855
MA_10180821	3855
MA_772037	3855
MA_927924	3854
MA_936031	3854
MA_10431707	3854
MA_350944	3853
MA_9874430	3853
MA_10426300	3853
MA_355506	3853
MA_8070998	3853
MA_384710	3852
MA_227482	3851
MA_832043	3850
MA_9974483	3850
MA_8482615	3850
MA_7310191	3849
MA_8783179	3849
MA_10124966	3847
MA_294670	3847
MA_473070	3846
MA_9424008	3844
MA_6539129	3842
MA_259061	3842
MA_490176	3841
MA_10434312	3841
MA_758638	3840
MA_8683684	3840
MA_9974108	3839
MA_453466	3838
MA_424910	3837
MA_8120165	3837
MA_793381	3834
MA_639215	3833
MA_717677	3833
MA_8247894	3833
MA_10281498	3832
MA_7271956	3832
MA_10221688	3832
MA_494525	3830
MA_367761	3830
MA_846677	3830
MA_10431133	3830
MA_10431133	3830
MA_10281691	3829
MA_10154074	3827
MA_8093597	3826
MA_9999544	3825
MA_298470	3824
MA_10002614	3823
MA_9278416	3823
MA_567538	3823
MA_8759246	3823
MA_10105376	3822
MA_6211180	3821
MA_592562	3820
MA_941730	3818
MA_342935	3818
MA_10434774	3818
MA_10429621	3817
MA_9034675	3817
MA_353918	3816
MA_329174	3815
MA_10048594	3815
MA_388213	3815
MA_9945273	3814
MA_9185616	3813
MA_452297	3813
MA_901466	3811
MA_919817	3810
MA_953716	3810
MA_8503923	3810
MA_10246424	3810
MA_922585	3809
MA_9061039	3809
MA_9067918	3808
MA_8702632	3808
MA_7375775	3807
MA_264337	3807
MA_431138	3807
MA_830609	3806
MA_586803	3806
MA_876385	3806
MA_351525	3806
MA_10435368	3805
MA_10110653	3805
MA_10228396	3804
MA_5781602	3804
MA_10328716	3803
MA_8813133	3803
MA_333018	3803
MA_10428375	3803
MA_938248	3802
MA_8632719	3802
MA_653820	3802
MA_9578847	3801
MA_463813	3799
MA_10210090	3799
MA_8518135	3798
MA_6067891	3797
MA_434430	3796
MA_8674823	3796
MA_10428692	3795
MA_370276	3793
MA_8511664	3793
MA_331254	3792
MA_7488177	3792
MA_8320839	3792
MA_405010	3789
MA_925009	3789
MA_662514	3789
MA_449368	3788
MA_8457738	3788
MA_947959	3787
MA_363142	3786
MA_10286226	3785
MA_6556215	3784
MA_10113463	3784
MA_292248	3784
MA_226355	3782
MA_8748977	3782
MA_8802726	3782
MA_10142969	3781
MA_8898851	3781
MA_813504	3780
MA_8496874	3779
MA_747998	3779
MA_10431057	3777
MA_634308	3776
MA_574303	3775
MA_955945	3773
MA_10325219	3772
MA_8946313	3771
MA_807019	3771
MA_8991265	3769
MA_9868443	3769
MA_9237353	3768
MA_6085554	3768
MA_655783	3767
MA_8144977	3767
MA_10283100	3765
MA_922488	3764
MA_10203143	3763
MA_881423	3763
MA_700628	3762
MA_10147605	3762
MA_710118	3762
MA_748541	3762
MA_8789383	3762
MA_9313667	3760
MA_922875	3758
MA_604088	3758
MA_266908	3757
MA_10149494	3757
MA_941353	3756
MA_9042302	3755
MA_808383	3753
MA_884977	3753
MA_10235873	3752
MA_338697	3751
MA_711780	3750
MA_304531	3749
MA_317674	3749
MA_796675	3747
MA_10176230	3747
MA_395537	3746
MA_312200	3746
MA_8274932	3745
MA_6429415	3743
MA_10049616	3742
MA_358501	3742
MA_934639	3741
MA_424555	3741
MA_10263386	3741
MA_8557667	3739
MA_9327077	3739
MA_239007	3736
MA_10435538	3736
MA_8169688	3734
MA_8897335	3734
MA_9075757	3733
MA_8256563	3733
MA_8813326	3732
MA_9145921	3731
MA_540763	3731
MA_272241	3731
MA_7221836	3730
MA_935498	3729
MA_7742378	3729
MA_433080	3726
MA_550222	3723
MA_550222	3723
MA_10268407	3723
MA_8605300	3722
MA_729774	3722
MA_759516	3720
MA_6483252	3720
MA_8158178	3720
MA_9990317	3720
MA_10173729	3719
MA_255591	3719
MA_10296822	3719
MA_329620	3718
MA_6348197	3718
MA_9337836	3716
MA_849210	3715
MA_9408507	3714
MA_8359940	3714
MA_370593	3713
MA_8686909	3713
MA_8641563	3712
MA_7803712	3712
MA_563678	3712
MA_10197887	3712
MA_9913434	3712
MA_280477	3711
MA_10426762	3711
MA_671581	3711
MA_8788676	3710
MA_575869	3710
MA_9100264	3710
MA_258067	3710
MA_803663	3710
MA_298072	3709
MA_9014651	3709
MA_8479323	3708
MA_9802926	3708
MA_251706	3708
MA_618076	3707
MA_9561610	3706
MA_9330669	3705
MA_600107	3705
MA_925699	3705
MA_784407	3703
MA_789108	3702
MA_521373	3702
MA_246277	3700
MA_499335	3700
MA_883828	3700
MA_9151040	3698
MA_7988660	3697
MA_915042	3697
MA_7356477	3697
MA_10431355	3696
MA_7925364	3696
MA_9138503	3695
MA_10244735	3694
MA_884361	3694
MA_10079895	3694
MA_7782270	3693
MA_7782270	3693
MA_868505	3692
MA_337422	3692
MA_10429648	3692
MA_687719	3692
MA_705785	3691
MA_9009830	3691
MA_793260	3691
MA_6611553	3690
MA_8257755	3688
MA_381637	3688
MA_9101176	3686
MA_7717222	3686
MA_251908	3685
MA_8387782	3685
MA_9273457	3685
MA_7250545	3684
MA_796825	3684
MA_9867345	3684
MA_9262292	3683
MA_9262292	3683
MA_242578	3682
MA_6343037	3682
MA_10113221	3681
MA_461769	3680
MA_806287	3678
MA_8686755	3677
MA_7133187	3677
MA_8791663	3676
MA_893724	3674
MA_779460	3674
MA_895915	3671
MA_10433711	3671
MA_369199	3670
MA_691639	3670
MA_420205	3668
MA_7591225	3667
MA_8455456	3667
MA_289272	3666
MA_7016387	3666
MA_7522637	3663
MA_8552835	3661
MA_589691	3660
MA_8539612	3660
MA_285994	3660
MA_10428263	3659
MA_8812435	3659
MA_410332	3659
MA_818265	3657
MA_10143822	3656
MA_8196388	3655
MA_8549374	3655
MA_10269878	3655
MA_8761783	3655
MA_9991974	3655
MA_10426130	3655
MA_8263433	3654
MA_10428735	3653
MA_9906110	3652
MA_7926328	3652
MA_9814776	3651
MA_7377870	3651
MA_9299455	3650
MA_9140985	3650
MA_7635528	3650
MA_10360958	3649
MA_7315938	3649
MA_10080571	3648
MA_10280946	3647
MA_391537	3646
MA_229747	3644
MA_8806671	3644
MA_349356	3643
MA_9938879	3642
MA_9938879	3642
MA_1070744	3642
MA_694407	3641
MA_970918	3641
MA_1028079	3640
MA_281268	3639
MA_10057908	3637
MA_6968453	3636
MA_7953205	3636
MA_10432430	3635
MA_10269935	3635
MA_8586835	3634
MA_10158660	3634
MA_10335886	3633
MA_443549	3633
MA_221807	3632
MA_7193839	3630
MA_10102266	3628
MA_656729	3627
MA_258545	3627
MA_935536	3627
MA_446328	3625
MA_10044491	3624
MA_320861	3624
MA_243081	3624
MA_8845740	3623
MA_388757	3623
MA_525889	3621
MA_428424	3621
MA_7256709	3620
MA_8091373	3620
MA_9138502	3620
MA_881654	3620
MA_9186887	3619
MA_10171844	3619
MA_10436581	3618
MA_9364237	3617
MA_9541851	3616
MA_1113784	3615
MA_9484605	3615
MA_6538458	3614
MA_8872348	3612
MA_9991792	3610
MA_7775765	3610
MA_453913	3608
MA_634039	3608
MA_406587	3608
MA_813726	3607
MA_814815	3606
MA_886560	3606
MA_808935	3605
MA_10166258	3604
MA_10177469	3604
MA_853890	3604
MA_835328	3604
MA_7328353	3603
MA_7589091	3603
MA_7128929	3603
MA_747703	3600
MA_9483291	3600
MA_10020874	3600
MA_8689050	3599
MA_749025	3598
MA_868123	3598
MA_688921	3598
MA_10426987	3597
MA_6170921	3596
MA_10430525	3595
MA_761677	3592
MA_355193	3591
MA_8560519	3591
MA_9546049	3590
MA_10225391	3590
MA_646265	3589
MA_6568254	3587
MA_8573077	3587
MA_681675	3587
MA_10176183	3587
MA_9582737	3587
MA_784429	3586
MA_834933	3586
MA_10196059	3586
MA_9249240	3585
MA_6562762	3585
MA_708362	3584
MA_362506	3583
MA_390155	3582
MA_694512	3582
MA_8311322	3581
MA_10071760	3581
MA_766299	3581
MA_8356281	3581
MA_392885	3580
MA_901270	3580
MA_9265820	3579
MA_8553669	3578
MA_920305	3578
MA_9040888	3576
MA_7350854	3575
MA_919742	3575
MA_10343147	3574
MA_9777668	3573
MA_10426406	3572
MA_710175	3572
MA_10333127	3571
MA_749535	3571
MA_9597965	3569
MA_10427692	3569
MA_338580	3569
MA_9100548	3569
MA_10427692	3569
MA_363735	3568
MA_9216541	3568
MA_7423169	3567
MA_8784411	3567
MA_8776688	3566
MA_10086320	3565
MA_10070848	3565
MA_10294144	3565
MA_5874225	3562
MA_811505	3561
MA_381124	3561
MA_381124	3561
MA_8793793	3559
MA_306941	3559
MA_555422	3557
MA_339152	3557
MA_10236189	3554
MA_810259	3554
MA_10120242	3554
MA_6431089	3553
MA_560358	3553
MA_10243352	3552
MA_8633814	3552
MA_10280648	3551
MA_10428349	3550
MA_10428349	3550
MA_448279	3550
MA_10114316	3549
MA_456127	3548
MA_10289185	3548
MA_7064558	3545
MA_392445	3544
MA_8908725	3544
MA_8198871	3543
MA_285355	3542
MA_6578835	3542
MA_766311	3541
MA_938976	3541
MA_9008881	3540
MA_7267536	3540
MA_615786	3540
MA_731510	3540
MA_10280041	3538
MA_449144	3536
MA_679415	3536
MA_10190246	3536
MA_9411559	3535
MA_8704697	3535
MA_9411559	3535
MA_9995832	3534
MA_10184986	3533
MA_10274499	3532
MA_8657415	3532
MA_327335	3531
MA_8369952	3530
MA_8704687	3530
MA_8369952	3530
MA_8877544	3529
MA_9189071	3528
MA_681294	3528
MA_9214395	3527
MA_10161103	3526
MA_7371557	3525
MA_427757	3524
MA_856442	3523
MA_10432504	3522
MA_942802	3522
MA_483455	3522
MA_7621782	3521
MA_674487	3521
MA_323208	3521
MA_949559	3521
MA_7952044	3519
MA_7952044	3519
MA_536983	3517
MA_10429079	3517
MA_756176	3517
MA_308841	3516
MA_405932	3515
MA_8689617	3514
MA_242262	3513
MA_782885	3511
MA_10123091	3510
MA_7216227	3510
MA_10196428	3509
MA_7608168	3509
MA_850263	3508
MA_330742	3508
MA_402270	3507
MA_9066576	3507
MA_902299	3507
MA_8155483	3506
MA_916127	3506
MA_494177	3503
MA_321311	3503
MA_10297492	3502
MA_797637	3502
MA_633813	3499
MA_639336	3498
MA_425558	3498
MA_8861488	3497
MA_9156578	3496
MA_679198	3496
MA_10433080	3495
MA_9453152	3495
MA_10051537	3495
MA_492788	3494
MA_351781	3493
MA_10120820	3490
MA_7041697	3490
MA_338726	3490
MA_10427239	3490
MA_9452384	3488
MA_764324	3488
MA_9327888	3487
MA_8153297	3487
MA_909249	3487
MA_10431680	3486
MA_9575031	3484
MA_10172470	3483
MA_7511856	3483
MA_761367	3479
MA_732112	3478
MA_383653	3478
MA_7714560	3478
MA_10116006	3477
MA_355493	3476
MA_10251285	3476
MA_7812966	3476
MA_9050891	3475
MA_883996	3475
MA_8978481	3474
MA_10261243	3474
MA_495236	3474
MA_226855	3472
MA_6723527	3471
MA_380080	3471
MA_681405	3470
MA_885439	3469
MA_10429739	3468
MA_10083964	3468
MA_7234847	3468
MA_7234847	3468
MA_10429739	3468
MA_5934622	3467
MA_8784390	3467
MA_6782990	3466
MA_5695128	3466
MA_9461847	3465
MA_459025	3465
MA_10282163	3465
MA_923201	3464
MA_913560	3464
MA_10282659	3462
MA_8990287	3462
MA_10428061	3462
MA_825873	3461
MA_9563814	3460
MA_770248	3460
MA_9405436	3458
MA_453126	3458
MA_551009	3457
MA_250841	3456
MA_773058	3456
MA_10096236	3456
MA_10086937	3454
MA_415541	3453
MA_8968831	3453
MA_7130527	3451
MA_879418	3451
MA_8523222	3451
MA_280471	3450
MA_10435374	3450
MA_689060	3450
MA_937356	3449
MA_338176	3449
MA_9957507	3448
MA_9257713	3447
MA_7988256	3447
MA_8679009	3447
MA_289848	3446
MA_7706886	3446
MA_515051	3445
MA_9645753	3442
MA_353583	3442
MA_690361	3441
MA_356418	3441
MA_383539	3440
MA_6198628	3440
MA_652847	3440
MA_9819872	3438
MA_906551	3437
MA_222786	3437
MA_886734	3435
MA_270367	3433
MA_7369647	3433
MA_6659926	3433
MA_388867	3433
MA_842793	3432
MA_656613	3432
MA_7843052	3431
MA_352345	3429
MA_324353	3428
MA_8089821	3427
MA_927999	3427
MA_7493863	3427
MA_10156354	3425
MA_396679	3424
MA_640632	3424
MA_829502	3424
MA_9655476	3424
MA_8609248	3424
MA_613947	3423
MA_742628	3423
MA_10007277	3422
MA_747323	3422
MA_7717675	3422
MA_328227	3422
MA_7962537	3420
MA_270699	3418
MA_536218	3417
MA_10153966	3417
MA_920065	3416
MA_938627	3415
MA_360378	3414
MA_8617598	3414
MA_9578177	3413
MA_320320	3412
MA_258778	3412
MA_9069213	3411
MA_855267	3411
MA_10356144	3410
MA_10431305	3408
MA_881808	3408
MA_10431962	3408
MA_10205357	3408
MA_397370	3407
MA_745126	3407
MA_7797822	3407
MA_303593	3406
MA_330493	3406
MA_770367	3406
MA_735151	3406
MA_361009	3405
MA_10103531	3405
MA_846319	3404
MA_10138578	3404
MA_8354415	3403
MA_1059714	3401
MA_942060	3400
MA_678668	3400
MA_7758346	3400
MA_674554	3400
MA_8837172	3399
MA_10048552	3396
MA_9543603	3395
MA_337982	3395
MA_6757638	3395
MA_9204501	3394
MA_905084	3394
MA_529285	3394
MA_9250259	3394
MA_777996	3392
MA_10430203	3392
MA_10428951	3391
MA_279555	3388
MA_8643028	3388
MA_9473697	3387
MA_919732	3387
MA_8310135	3387
MA_6963176	3387
MA_7496864	3387
MA_8806316	3385
MA_8423026	3383
MA_749316	3382
MA_559558	3382
MA_703456	3381
MA_840909	3381
MA_297790	3380
MA_451161	3379
MA_9487811	3378
MA_9121164	3378
MA_8790596	3377
MA_8852565	3375
MA_8437440	3375
MA_7392805	3375
MA_8828881	3373
MA_8407941	3372
MA_6033864	3371
MA_800583	3371
MA_750965	3370
MA_10107474	3370
MA_10179344	3370
MA_10431793	3369
MA_5796599	3368
MA_850837	3368
MA_10431566	3368
MA_806259	3367
MA_9371701	3367
MA_7882351	3367
MA_536525	3367
MA_10431647	3364
MA_8995373	3364
MA_9222071	3364
MA_7045713	3363
MA_8254381	3362
MA_899744	3362
MA_9859326	3362
MA_9361911	3361
MA_341840	3361
MA_8416983	3360
MA_8743113	3359
MA_870133	3359
MA_9329034	3359
MA_10428419	3358
MA_318321	3357
MA_10429087	3357
MA_10430695	3356
MA_10157399	3356
MA_634270	3354
MA_248162	3354
MA_856145	3354
MA_10172087	3353
MA_8906841	3353
MA_267191	3352
MA_10432788	3352
MA_10242269	3351
MA_9148736	3350
MA_571829	3350
MA_10251359	3349
MA_9167987	3348
MA_10230090	3347
MA_8781999	3346
MA_9984579	3346
MA_10077950	3345
MA_775375	3344
MA_427284	3344
MA_9231001	3344
MA_8766747	3344
MA_10248976	3344
MA_10435408	3343
MA_524071	3343
MA_8153450	3343
MA_869337	3342
MA_10434233	3342
MA_10430517	3341
MA_9468324	3341
MA_6429087	3340
MA_705268	3340
MA_7112951	3338
MA_9159456	3337
MA_432573	3335
MA_9883357	3335
MA_10168606	3334
MA_10426428	3334
MA_8201187	3333
MA_8184305	3333
MA_7970287	3332
MA_9504437	3332
MA_10233351	3331
MA_4893566	3331
MA_10436870	3331
MA_10051073	3330
MA_10169358	3330
MA_8046744	3330
MA_10432186	3330
MA_750470	3329
MA_815862	3326
MA_8987660	3326
MA_960100	3325
MA_669240	3325
MA_9395413	3325
MA_863027	3324
MA_9492233	3323
MA_6489281	3322
MA_490528	3321
MA_365810	3320
MA_8058684	3320
MA_654349	3319
MA_8047450	3318
MA_7668671	3315
MA_8660084	3315
MA_263640	3315
MA_8546153	3314
MA_9287081	3314
MA_10217578	3313
MA_6896593	3313
MA_657726	3310
MA_817606	3309
MA_395716	3308
MA_9327470	3307
MA_7238407	3306
MA_8985347	3306
MA_10426166	3306
MA_9887482	3305
MA_8567475	3304
MA_9074162	3303
MA_624892	3302
MA_8394012	3302
MA_9192205	3301
MA_570720	3301
MA_10158078	3300
MA_6391622	3300
MA_10086232	3299
MA_525327	3299
MA_759465	3299
MA_10152337	3296
MA_8458849	3296
MA_265972	3295
MA_868994	3295
MA_265972	3295
MA_7394431	3294
MA_9033597	3294
MA_10195337	3293
MA_279338	3292
MA_8301828	3292
MA_10430239	3292
MA_7901644	3291
MA_1140495	3290
MA_8003390	3289
MA_8868156	3288
MA_9923102	3288
MA_883171	3285
MA_391390	3285
MA_872940	3284
MA_855341	3283
MA_8449150	3282
MA_727031	3282
MA_9122793	3282
MA_10427632	3282
MA_639033	3279
MA_8773709	3279
MA_10285775	3278
MA_366193	3277
MA_228341	3276
MA_10427240	3274
MA_8904731	3273
MA_8229653	3272
MA_618027	3271
MA_930315	3270
MA_471039	3270
MA_9376317	3269
MA_8107626	3268
MA_9239751	3267
MA_9349452	3267
MA_727653	3267
MA_10222845	3266
MA_433220	3265
MA_9129372	3265
MA_10433001	3265
MA_7508610	3265
MA_10433701	3265
MA_5104374	3265
MA_5104374	3265
MA_10075197	3263
MA_9263701	3263
MA_9185507	3261
MA_8374736	3258
MA_9396795	3256
MA_374062	3255
MA_348471	3254
MA_358498	3254
MA_7572725	3254
MA_9367365	3252
MA_761642	3252
MA_881929	3251
MA_10207262	3250
MA_7044200	3250
MA_8206652	3249
MA_10109222	3249
MA_10433917	3248
MA_7277781	3248
MA_10433917	3248
MA_928589	3248
MA_940261	3247
MA_7686102	3246
MA_472093	3246
MA_7530927	3245
MA_9934303	3245
MA_10030095	3245
MA_10161017	3243
MA_7585107	3243
MA_10425837	3243
MA_9187198	3243
MA_7383055	3243
MA_9164567	3243
MA_9246205	3241
MA_687817	3241
MA_10340819	3239
MA_10340819	3239
MA_10272391	3238
MA_8790086	3237
MA_10428306	3236
MA_8278339	3236
MA_8155507	3236
MA_645172	3236
MA_10133681	3236
MA_275729	3236
MA_5296263	3235
MA_553353	3235
